payment_id,trip_id,amount,payment_method,payment_status,payment_datetime
3163,3163,68.79,UPI,Success,2025-01-22 08:11:06
3164,3164,41.39,Card,Success,2025-01-22 08:00:06
3165,3165,0.0,Cash,Not_Applicable,
3166,3166,256.37,Cash,Success,2025-01-22 08:24:24
3167,3167,144.45,UPI,Success,2025-01-22 08:39:24
3168,3168,234.52,UPI,Success,2025-01-22 08:46:18
3169,3169,129.45,Cash,Success,2025-01-22 08:34:30
3170,3170,0.0,Wallet,Not_Applicable,
3171,3171,176.77,Card,Success,2025-01-22 08:37:18
3172,3172,168.43,Cash,Success,2025-01-22 09:01:48
3173,3173,78.08,Wallet,Success,2025-01-22 08:48:00
3174,3174,173.58,Card,Success,2025-01-22 08:50:42
3175,3175,357.45,UPI,Success,2025-01-22 09:15:48
3176,3176,177.44,Cash,Success,2025-01-22 09:37:12
3177,3177,288.82,Card,Success,2025-01-22 09:12:18
3178,3178,0.0,UPI,Not_Applicable,
3179,3179,157.24,UPI,Success,2025-01-22 09:21:06
3180,3180,93.64,UPI,Success,2025-01-22 09:32:00
3181,3181,83.67,Card,Success,2025-01-22 09:21:42
3182,3182,142.14,Card,Success,2025-01-22 09:25:24
3183,3183,0.0,UPI,Not_Applicable,
3184,3184,121.53,UPI,Success,2025-01-22 09:37:42
3185,3185,0.0,Card,Not_Applicable,
3186,3186,210.93,Cash,Success,2025-01-22 10:03:18
3187,3187,47.28,UPI,Success,2025-01-22 09:49:00
3188,3188,382.08,Wallet,Success,2025-01-22 10:44:00
3189,3189,157.43,UPI,Success,2025-01-22 10:32:42
3190,3190,0.0,Card,Not_Applicable,
3191,3191,246.44,UPI,Success,2025-01-22 10:34:54
3192,3192,67.67,UPI,Success,2025-01-22 10:41:18
3193,3193,246.72,Card,Success,2025-01-22 10:40:24
3194,3194,121.2,Card,Success,2025-01-22 10:42:06
3195,3195,67.47,Cash,Success,2025-01-22 11:10:24
3196,3196,181.37,Card,Success,2025-01-22 11:39:18
3197,3197,161.31,UPI,Success,2025-01-22 11:35:36
3198,3198,154.66,Cash,Success,2025-01-22 11:49:18
3199,3199,49.74,UPI,Success,2025-01-22 12:02:42
3200,3200,113.8,Cash,Success,2025-01-22 12:33:48
3201,3201,261.32,Card,Success,2025-01-22 12:27:48
3202,3202,21.53,Card,Success,2025-01-22 12:09:00
3203,3203,31.91,Card,Success,2025-01-22 12:25:24
3204,3204,81.25,UPI,Success,2025-01-22 12:41:24
3205,3205,133.31,Cash,Success,2025-01-22 12:40:18
3206,3206,40.79,UPI,Refunded,2025-01-22 12:31:24
3207,3207,51.0,UPI,Success,2025-01-22 12:50:18
3208,3208,87.97,Cash,Success,2025-01-22 13:30:42
3209,3209,0.0,Cash,Not_Applicable,
3210,3210,0.0,Cash,Not_Applicable,
3211,3211,80.04,UPI,Success,2025-01-22 13:46:00
3212,3212,68.83,UPI,Success,2025-01-22 14:05:18
3213,3213,64.13,Wallet,Success,2025-01-22 13:45:00
3214,3214,57.27,UPI,Success,2025-01-22 14:13:30
3215,3215,61.67,UPI,Success,2025-01-22 14:37:12
3216,3216,37.08,UPI,Success,2025-01-22 14:28:30
3217,3217,194.02,UPI,Success,2025-01-22 14:54:24
3218,3218,135.53,UPI,Success,2025-01-22 14:54:42
3219,3219,46.45,UPI,Success,2025-01-22 14:57:12
3220,3220,0.0,Card,Not_Applicable,
3221,3221,0.0,Cash,Not_Applicable,
3222,3222,142.13,Card,Success,2025-01-22 15:25:48
3223,3223,195.7,Card,Success,2025-01-22 15:35:30
3224,3224,90.43,Cash,Success,2025-01-22 15:27:48
3225,3225,182.71,UPI,Success,2025-01-22 15:27:30
3226,3226,0.0,Card,Not_Applicable,
3227,3227,69.16,UPI,Success,2025-01-22 15:38:42
3228,3228,93.88,UPI,Success,2025-01-22 15:53:18
3229,3229,79.97,UPI,Success,2025-01-22 16:10:36
3230,3230,0.0,Cash,Not_Applicable,
3231,3231,24.75,Card,Success,2025-01-22 15:55:36
3232,3232,119.56,UPI,Success,2025-01-22 16:14:06
3233,3233,558.81,UPI,Success,2025-01-22 16:48:12
3234,3234,0.0,UPI,Not_Applicable,
3235,3235,0.0,Card,Not_Applicable,
3236,3236,120.32,UPI,Success,2025-01-22 16:39:30
3237,3237,0.0,Wallet,Not_Applicable,
3238,3238,243.08,Card,Success,2025-01-22 17:11:12
3239,3239,73.15,UPI,Success,2025-01-22 17:02:30
3240,3240,31.15,UPI,Success,2025-01-22 17:02:30
3241,3241,311.97,UPI,Success,2025-01-22 17:46:24
3242,3242,171.58,UPI,Success,2025-01-22 17:34:42
3243,3243,300.25,Card,Success,2025-01-22 17:43:48
3244,3244,63.05,Card,Success,2025-01-22 17:41:30
3245,3245,0.0,Cash,Not_Applicable,
3246,3246,19.2,UPI,Success,2025-01-22 17:27:30
3247,3247,88.64,Card,Success,2025-01-22 17:36:54
3248,3248,209.77,UPI,Success,2025-01-22 17:42:24
3249,3249,46.4,Cash,Success,2025-01-22 17:31:00
3250,3250,50.0,UPI,Success,2025-01-22 18:00:36
3251,3251,0.0,Cash,Not_Applicable,
3252,3252,215.91,Cash,Success,2025-01-22 18:07:30
3253,3253,0.0,Cash,Not_Applicable,
3254,3254,242.99,Wallet,Success,2025-01-22 18:15:00
3255,3255,89.74,Cash,Success,2025-01-22 18:02:36
3256,3256,358.52,UPI,Success,2025-01-22 18:35:48
3257,3257,49.47,Card,Success,2025-01-22 17:57:18
3258,3258,47.63,Wallet,Success,2025-01-22 18:09:24
3259,3259,0.0,Card,Not_Applicable,
3260,3260,313.31,Cash,Success,2025-01-22 18:46:54
3261,3261,258.88,Cash,Success,2025-01-22 18:51:42
3262,3262,0.0,Card,Not_Applicable,
3263,3263,0.0,Cash,Not_Applicable,
3264,3264,52.48,Cash,Success,2025-01-22 18:40:00
3265,3265,232.4,UPI,Success,2025-01-22 18:57:36
3266,3266,145.36,UPI,Success,2025-01-22 19:42:30
3267,3267,0.0,Wallet,Not_Applicable,
3268,3268,0.0,Cash,Not_Applicable,
3269,3269,29.09,UPI,Success,2025-01-22 19:12:30
3270,3270,31.41,Wallet,Success,2025-01-22 19:11:24
3271,3271,29.51,UPI,Refunded,2025-01-22 19:12:42
3272,3272,288.87,Card,Success,2025-01-22 19:36:30
3273,3273,79.56,Cash,Success,2025-01-22 19:37:36
3274,3274,200.38,Card,Success,2025-01-22 19:42:54
3275,3275,92.72,Wallet,Success,2025-01-22 19:40:18
3276,3276,0.0,Cash,Not_Applicable,
3277,3277,0.0,Card,Not_Applicable,
3278,3278,0.0,UPI,Not_Applicable,
3279,3279,112.16,UPI,Success,2025-01-22 19:42:36
3280,3280,0.0,Wallet,Not_Applicable,
3281,3281,223.03,UPI,Success,2025-01-22 20:07:48
3282,3282,540.5,UPI,Success,2025-01-22 20:35:00
3283,3283,28.06,Card,Success,2025-01-22 19:56:48
3284,3284,53.4,Card,Success,2025-01-22 20:13:00
3285,3285,24.57,UPI,Success,2025-01-22 20:26:48
3286,3286,0.0,Card,Not_Applicable,
3287,3287,0.0,Card,Not_Applicable,
3288,3288,38.22,Wallet,Success,2025-01-22 20:43:30
3289,3289,0.0,UPI,Not_Applicable,
3290,3290,0.0,UPI,Not_Applicable,
3291,3291,0.0,UPI,Not_Applicable,
3292,3292,73.76,Wallet,Success,2025-01-22 21:20:54
3293,3293,0.0,Wallet,Not_Applicable,
3294,3294,0.0,UPI,Not_Applicable,
3295,3295,75.52,UPI,Success,2025-01-22 21:54:00
3296,3296,199.63,Cash,Success,2025-01-22 22:47:36
3297,3297,209.24,UPI,Success,2025-01-22 22:55:30
3298,3298,90.16,Wallet,Success,2025-01-22 23:10:24
3299,3299,62.05,Card,Success,2025-01-22 23:24:48
3300,3300,210.27,Card,Success,2025-01-23 01:18:06
3301,3301,78.96,Wallet,Success,2025-01-23 01:29:48
3302,3302,78.52,Card,Success,2025-01-23 01:53:48
3303,3303,98.76,Card,Success,2025-01-23 02:04:42
3304,3304,0.0,Wallet,Not_Applicable,
3305,3305,213.12,Wallet,Success,2025-01-23 05:42:06
3306,3306,34.3,Card,Refunded,2025-01-23 06:06:42
3307,3307,0.0,Wallet,Not_Applicable,
3308,3308,221.91,Card,Success,2025-01-23 06:51:54
3309,3309,177.19,Cash,Success,2025-01-23 06:30:24
3310,3310,64.24,Cash,Success,2025-01-23 06:53:36
3311,3311,212.84,Wallet,Success,2025-01-23 06:45:30
3312,3312,88.02,Wallet,Success,2025-01-23 07:06:30
3313,3313,251.84,Wallet,Success,2025-01-23 07:49:48
3314,3314,74.85,UPI,Success,2025-01-23 07:02:00
3315,3315,0.0,Card,Not_Applicable,
3316,3316,51.72,Wallet,Success,2025-01-23 07:29:30
3317,3317,0.0,UPI,Not_Applicable,
3318,3318,0.0,Wallet,Not_Applicable,
3319,3319,36.52,UPI,Success,2025-01-23 07:34:36
3320,3320,259.73,Wallet,Success,2025-01-23 07:45:48
3321,3321,137.39,Cash,Success,2025-01-23 07:50:30
3322,3322,217.98,Wallet,Success,2025-01-23 07:41:54
3323,3323,107.68,UPI,Refunded,2025-01-23 08:09:06
3324,3324,187.43,UPI,Success,2025-01-23 08:10:00
3325,3325,235.19,Card,Success,2025-01-23 08:18:48
3326,3326,141.99,Card,Success,2025-01-23 08:30:42
3327,3327,0.0,Cash,Not_Applicable,
3328,3328,258.0,UPI,Success,2025-01-23 08:24:24
3329,3329,47.15,Card,Success,2025-01-23 08:17:54
3330,3330,71.84,Card,Success,2025-01-23 08:35:12
3331,3331,271.44,UPI,Success,2025-01-23 08:49:24
3332,3332,68.41,Card,Success,2025-01-23 08:58:30
3333,3333,39.41,Card,Success,2025-01-23 08:49:12
3334,3334,276.1,UPI,Success,2025-01-23 09:31:42
3335,3335,33.29,UPI,Success,2025-01-23 09:13:00
3336,3336,0.0,Card,Not_Applicable,
3337,3337,55.34,Wallet,Refunded,2025-01-23 09:32:54
3338,3338,89.94,UPI,Success,2025-01-23 09:36:00
3339,3339,0.0,Card,Not_Applicable,
3340,3340,215.46,UPI,Success,2025-01-23 10:17:36
3341,3341,102.71,Wallet,Success,2025-01-23 10:07:36
3342,3342,85.33,UPI,Success,2025-01-23 10:14:48
3343,3343,36.27,UPI,Success,2025-01-23 10:18:18
3344,3344,187.68,Card,Success,2025-01-23 10:34:12
3345,3345,117.92,Card,Success,2025-01-23 10:56:06
3346,3346,0.0,UPI,Not_Applicable,
3347,3347,82.38,Cash,Success,2025-01-23 11:01:48
3348,3348,87.03,UPI,Success,2025-01-23 11:23:00
3349,3349,157.17,Wallet,Success,2025-01-23 11:40:48
3350,3350,82.89,Wallet,Success,2025-01-23 11:23:36
3351,3351,107.43,UPI,Success,2025-01-23 11:38:30
3352,3352,17.59,Card,Success,2025-01-23 11:33:00
3353,3353,69.65,UPI,Success,2025-01-23 11:57:12
3354,3354,123.94,UPI,Success,2025-01-23 11:46:30
3355,3355,0.0,UPI,Not_Applicable,
3356,3356,163.07,UPI,Success,2025-01-23 12:15:00
3357,3357,47.96,Card,Success,2025-01-23 12:20:30
3358,3358,173.94,Wallet,Success,2025-01-23 12:48:36
3359,3359,280.06,UPI,Success,2025-01-23 12:59:24
3360,3360,369.68,UPI,Success,2025-01-23 13:10:00
3361,3361,297.6,Wallet,Success,2025-01-23 12:53:00
3362,3362,70.69,Wallet,Success,2025-01-23 12:55:54
3363,3363,47.86,Card,Success,2025-01-23 13:01:06
3364,3364,64.6,Wallet,Success,2025-01-23 13:23:42
3365,3365,98.06,UPI,Success,2025-01-23 13:32:06
3366,3366,100.21,Wallet,Success,2025-01-23 13:30:00
3367,3367,163.75,Cash,Success,2025-01-23 13:50:24
3368,3368,71.02,Card,Success,2025-01-23 14:05:42
3369,3369,46.19,UPI,Success,2025-01-23 14:35:12
3370,3370,340.54,Card,Success,2025-01-23 14:40:54
3371,3371,128.46,Wallet,Success,2025-01-23 14:31:06
3372,3372,27.53,UPI,Success,2025-01-23 14:32:12
3373,3373,149.91,Card,Success,2025-01-23 14:32:00
3374,3374,244.94,UPI,Success,2025-01-23 14:53:06
3375,3375,45.34,Card,Success,2025-01-23 14:44:00
3376,3376,53.23,Cash,Success,2025-01-23 15:00:48
3377,3377,193.24,Card,Success,2025-01-23 15:12:42
3378,3378,113.96,Cash,Success,2025-01-23 16:06:30
3379,3379,59.61,Card,Success,2025-01-23 15:47:42
3380,3380,118.35,Wallet,Success,2025-01-23 16:37:54
3381,3381,30.6,UPI,Success,2025-01-23 16:19:00
3382,3382,37.59,UPI,Success,2025-01-23 16:27:12
3383,3383,222.12,Card,Success,2025-01-23 16:42:24
3384,3384,78.51,UPI,Success,2025-01-23 16:49:12
3385,3385,0.0,Wallet,Not_Applicable,
3386,3386,0.0,Wallet,Not_Applicable,
3387,3387,148.62,Cash,Success,2025-01-23 18:10:18
3388,3388,211.83,Card,Success,2025-01-23 17:18:36
3389,3389,86.78,UPI,Success,2025-01-23 17:23:30
3390,3390,92.28,Wallet,Success,2025-01-23 17:36:36
3391,3391,0.0,Cash,Not_Applicable,
3392,3392,151.18,Cash,Success,2025-01-23 17:38:12
3393,3393,40.26,UPI,Success,2025-01-23 17:36:06
3394,3394,111.25,Card,Success,2025-01-23 18:12:00
3395,3395,122.64,Card,Refunded,2025-01-23 18:37:30
3396,3396,302.55,Cash,Success,2025-01-23 18:22:00
3397,3397,437.95,UPI,Success,2025-01-23 18:45:00
3398,3398,153.45,UPI,Success,2025-01-23 18:26:42
3399,3399,97.42,Card,Success,2025-01-23 18:46:12
3400,3400,97.71,Cash,Success,2025-01-23 18:35:48
3401,3401,132.44,UPI,Success,2025-01-23 18:38:06
3402,3402,258.28,Wallet,Success,2025-01-23 18:39:30
3403,3403,0.0,Wallet,Not_Applicable,
3404,3404,67.79,Wallet,Success,2025-01-23 18:54:06
3405,3405,59.14,Wallet,Success,2025-01-23 18:59:24
3406,3406,0.0,UPI,Not_Applicable,
3407,3407,70.81,Card,Success,2025-01-23 18:54:00
3408,3408,0.0,UPI,Not_Applicable,
3409,3409,144.35,Wallet,Success,2025-01-23 19:35:54
3410,3410,0.0,Card,Not_Applicable,
3411,3411,219.24,UPI,Success,2025-01-23 20:14:48
3412,3412,66.5,UPI,Success,2025-01-23 20:20:18
3413,3413,0.0,Wallet,Not_Applicable,
3414,3414,225.72,UPI,Success,2025-01-23 20:48:36
3415,3415,45.84,Cash,Success,2025-01-23 20:38:00
3416,3416,0.0,Cash,Not_Applicable,
3417,3417,147.04,Wallet,Success,2025-01-23 20:51:18
3418,3418,188.93,Card,Success,2025-01-23 20:52:54
3419,3419,0.0,UPI,Not_Applicable,
3420,3420,339.79,Card,Failed,2025-01-23 20:59:30
3421,3421,55.79,Card,Success,2025-01-23 20:45:54
3422,3422,97.73,Card,Success,2025-01-23 21:03:30
3423,3423,109.66,Cash,Success,2025-01-23 21:01:42
3424,3424,242.68,UPI,Success,2025-01-23 21:21:24
3425,3425,180.22,Wallet,Success,2025-01-23 21:13:48
3426,3426,135.41,Wallet,Success,2025-01-23 21:20:24
3427,3427,0.0,UPI,Not_Applicable,
3428,3428,63.1,UPI,Success,2025-01-23 21:43:54
3429,3429,21.62,Cash,Success,2025-01-23 21:34:00
3430,3430,262.69,Cash,Failed,2025-01-23 21:58:06
3431,3431,131.77,Wallet,Success,2025-01-23 21:41:36
3432,3432,99.19,UPI,Success,2025-01-23 22:00:24
3433,3433,83.56,Wallet,Success,2025-01-23 21:54:54
3434,3434,40.9,Wallet,Success,2025-01-23 22:04:00
3435,3435,38.45,Wallet,Success,2025-01-23 22:15:00
3436,3436,79.64,UPI,Success,2025-01-23 23:03:12
3437,3437,55.44,Card,Success,2025-01-23 23:14:24
3438,3438,317.45,UPI,Success,2025-01-23 23:38:12
3439,3439,65.24,UPI,Success,2025-01-23 23:33:42
3440,3440,79.47,Cash,Success,2025-01-23 23:43:12
3441,3441,62.89,Wallet,Success,2025-01-23 23:50:00
3442,3442,214.02,Card,Success,2025-01-24 00:09:54
3443,3443,54.22,Wallet,Success,2025-01-24 00:01:42
3444,3444,96.22,Card,Success,2025-01-24 00:24:42
3445,3445,142.79,Card,Success,2025-01-24 01:56:00
3446,3446,95.03,Card,Success,2025-01-24 03:11:12
3447,3447,0.0,Cash,Not_Applicable,
3448,3448,103.84,Wallet,Success,2025-01-24 03:18:42
3449,3449,0.0,UPI,Not_Applicable,
3450,3450,44.5,Card,Success,2025-01-24 06:07:06
3451,3451,239.76,Card,Success,2025-01-24 06:09:54
3452,3452,127.39,UPI,Success,2025-01-24 06:14:18
3453,3453,325.39,Wallet,Success,2025-01-24 06:33:12
3454,3454,33.01,Cash,Failed,2025-01-24 06:48:48
3455,3455,141.4,Card,Success,2025-01-24 07:45:06
3456,3456,0.0,UPI,Not_Applicable,
3457,3457,186.32,UPI,Success,2025-01-24 07:53:00
3458,3458,0.0,Card,Not_Applicable,
3459,3459,51.48,Cash,Success,2025-01-24 07:48:54
3460,3460,0.0,UPI,Not_Applicable,
3461,3461,140.92,Wallet,Success,2025-01-24 07:45:06
3462,3462,50.71,Wallet,Success,2025-01-24 08:08:48
3463,3463,207.17,UPI,Success,2025-01-24 08:57:36
3464,3464,55.92,UPI,Success,2025-01-24 08:08:00
3465,3465,0.0,Wallet,Not_Applicable,
3466,3466,46.13,Card,Success,2025-01-24 08:20:00
3467,3467,99.08,UPI,Success,2025-01-24 08:28:54
3468,3468,127.37,Card,Success,2025-01-24 08:38:24
3469,3469,0.0,UPI,Not_Applicable,
3470,3470,44.97,Wallet,Success,2025-01-24 08:30:36
3471,3471,40.28,Card,Success,2025-01-24 08:37:12
3472,3472,96.26,Cash,Success,2025-01-24 08:57:18
3473,3473,281.82,UPI,Success,2025-01-24 08:59:54
3474,3474,57.67,Wallet,Success,2025-01-24 08:48:00
3475,3475,182.45,UPI,Success,2025-01-24 08:50:00
3476,3476,0.0,Cash,Not_Applicable,
3477,3477,979.13,Card,Success,2025-01-24 09:53:48
3478,3478,0.0,Cash,Not_Applicable,
3479,3479,0.0,Wallet,Not_Applicable,
3480,3480,0.0,UPI,Not_Applicable,
3481,3481,67.06,Card,Success,2025-01-24 09:22:12
3482,3482,32.56,Cash,Success,2025-01-24 09:28:42
3483,3483,77.81,Card,Success,2025-01-24 11:02:12
3484,3484,110.57,Cash,Success,2025-01-24 10:58:30
3485,3485,51.18,Card,Success,2025-01-24 11:11:48
3486,3486,193.1,Card,Success,2025-01-24 11:25:18
3487,3487,144.87,Wallet,Success,2025-01-24 11:23:18
3488,3488,117.7,Card,Success,2025-01-24 11:51:12
3489,3489,89.43,Card,Success,2025-01-24 12:22:42
3490,3490,186.48,Card,Success,2025-01-24 12:14:12
3491,3491,180.51,UPI,Success,2025-01-24 12:49:48
3492,3492,25.37,Card,Success,2025-01-24 12:35:48
3493,3493,27.24,UPI,Success,2025-01-24 12:36:54
3494,3494,207.49,Card,Success,2025-01-24 13:23:00
3495,3495,34.31,Card,Success,2025-01-24 13:04:54
3496,3496,0.0,UPI,Not_Applicable,
3497,3497,96.83,Wallet,Success,2025-01-24 13:23:00
3498,3498,223.65,UPI,Success,2025-01-24 14:14:00
3499,3499,204.71,UPI,Success,2025-01-24 13:40:30
3500,3500,58.22,UPI,Success,2025-01-24 14:11:06
3501,3501,0.0,UPI,Not_Applicable,
3502,3502,127.66,UPI,Success,2025-01-24 14:08:00
3503,3503,173.68,UPI,Success,2025-01-24 14:17:42
3504,3504,302.57,Cash,Success,2025-01-24 14:41:24
3505,3505,110.03,Wallet,Success,2025-01-24 14:38:30
3506,3506,128.29,UPI,Success,2025-01-24 14:46:48
3507,3507,74.09,Cash,Failed,2025-01-24 14:29:06
3508,3508,107.67,Card,Success,2025-01-24 14:54:30
3509,3509,64.24,UPI,Success,2025-01-24 14:53:18
3510,3510,125.14,Cash,Success,2025-01-24 14:46:54
3511,3511,110.6,UPI,Success,2025-01-24 15:14:24
3512,3512,0.0,Wallet,Not_Applicable,
3513,3513,105.81,Card,Success,2025-01-24 15:16:00
3514,3514,89.57,Cash,Success,2025-01-24 15:39:30
3515,3515,47.23,Cash,Success,2025-01-24 16:00:36
3516,3516,79.24,UPI,Success,2025-01-24 16:07:06
3517,3517,0.0,UPI,Not_Applicable,
3518,3518,0.0,UPI,Not_Applicable,
3519,3519,253.95,Card,Success,2025-01-24 16:31:30
3520,3520,66.7,Card,Success,2025-01-24 16:28:18
3521,3521,57.14,UPI,Success,2025-01-24 16:41:30
3522,3522,407.47,Cash,Success,2025-01-24 16:42:54
3523,3523,209.11,Card,Success,2025-01-24 16:52:42
3524,3524,0.0,UPI,Not_Applicable,
3525,3525,99.61,Wallet,Success,2025-01-24 17:08:18
3526,3526,120.17,Cash,Success,2025-01-24 17:29:00
3527,3527,193.06,Cash,Success,2025-01-24 17:25:00
3528,3528,240.39,Cash,Success,2025-01-24 17:43:12
3529,3529,67.16,Card,Success,2025-01-24 17:39:54
3530,3530,124.77,Card,Success,2025-01-24 17:56:54
3531,3531,179.21,UPI,Success,2025-01-24 17:46:42
3532,3532,64.91,Card,Success,2025-01-24 17:52:48
3533,3533,103.74,Cash,Success,2025-01-24 18:04:18
3534,3534,0.0,Wallet,Not_Applicable,
3535,3535,0.0,Wallet,Not_Applicable,
3536,3536,237.35,UPI,Success,2025-01-24 18:08:00
3537,3537,76.22,Card,Success,2025-01-24 18:13:12
3538,3538,73.91,UPI,Success,2025-01-24 18:39:54
3539,3539,364.08,UPI,Success,2025-01-24 18:37:48
3540,3540,367.45,Wallet,Success,2025-01-24 18:42:36
3541,3541,59.4,UPI,Success,2025-01-24 18:27:48
3542,3542,0.0,Card,Not_Applicable,
3543,3543,0.0,UPI,Not_Applicable,
3544,3544,77.39,UPI,Success,2025-01-24 18:54:18
3545,3545,84.16,Cash,Success,2025-01-24 18:56:00
3546,3546,158.71,Wallet,Success,2025-01-24 18:56:54
3547,3547,252.6,Wallet,Success,2025-01-24 19:05:36
3548,3548,220.63,UPI,Success,2025-01-24 19:28:36
3549,3549,0.0,UPI,Not_Applicable,
3550,3550,85.82,Card,Success,2025-01-24 19:16:48
3551,3551,327.94,Cash,Success,2025-01-24 20:07:42
3552,3552,47.27,Card,Success,2025-01-24 19:41:36
3553,3553,106.94,UPI,Success,2025-01-24 19:45:36
3554,3554,26.55,Card,Success,2025-01-24 19:42:00
3555,3555,0.0,Card,Not_Applicable,
3556,3556,283.89,UPI,Failed,2025-01-24 20:07:00
3557,3557,0.0,UPI,Not_Applicable,
3558,3558,426.83,Cash,Success,2025-01-24 20:23:00
3559,3559,0.0,Card,Not_Applicable,
3560,3560,75.59,Card,Success,2025-01-24 20:10:24
3561,3561,227.7,Cash,Success,2025-01-24 20:04:18
3562,3562,123.15,UPI,Success,2025-01-24 20:02:00
3563,3563,0.0,Cash,Not_Applicable,
3564,3564,0.0,Wallet,Not_Applicable,
3565,3565,0.0,Wallet,Not_Applicable,
3566,3566,146.36,Card,Success,2025-01-24 20:24:42
3567,3567,0.0,Wallet,Not_Applicable,
3568,3568,102.39,Card,Success,2025-01-24 21:00:00
3569,3569,171.24,UPI,Success,2025-01-24 21:15:18
3570,3570,123.92,Wallet,Success,2025-01-24 21:11:00
3571,3571,0.0,Cash,Not_Applicable,
3572,3572,104.57,Wallet,Success,2025-01-24 21:54:48
3573,3573,76.99,Cash,Success,2025-01-24 22:06:06
3574,3574,67.49,Card,Success,2025-01-24 21:52:12
3575,3575,125.13,Cash,Success,2025-01-24 21:49:12
3576,3576,234.84,UPI,Success,2025-01-24 22:13:48
3577,3577,144.7,Wallet,Success,2025-01-24 22:06:12
3578,3578,38.1,Card,Success,2025-01-24 22:05:06
3579,3579,27.99,UPI,Success,2025-01-24 22:04:42
3580,3580,215.27,Wallet,Success,2025-01-24 22:25:42
3581,3581,231.41,Cash,Success,2025-01-24 23:04:30
3582,3582,92.11,Card,Success,2025-01-24 23:15:36
3583,3583,80.82,UPI,Success,2025-01-24 23:21:12
3584,3584,64.62,UPI,Success,2025-01-24 23:24:12
3585,3585,140.88,UPI,Success,2025-01-24 23:21:36
3586,3586,0.0,Card,Not_Applicable,
3587,3587,134.7,Cash,Success,2025-01-24 23:43:00
3588,3588,0.0,UPI,Not_Applicable,
3589,3589,0.0,UPI,Not_Applicable,
3590,3590,0.0,Card,Not_Applicable,
3591,3591,0.0,UPI,Not_Applicable,
3592,3592,61.78,Cash,Success,2025-01-25 01:38:48
3593,3593,186.52,UPI,Success,2025-01-25 02:15:48
3594,3594,115.94,Wallet,Success,2025-01-25 03:10:30
3595,3595,0.0,Card,Not_Applicable,
3596,3596,242.79,Card,Failed,2025-01-25 03:42:48
3597,3597,128.38,Wallet,Success,2025-01-25 03:28:24
3598,3598,189.34,Card,Success,2025-01-25 04:46:18
3599,3599,0.0,UPI,Not_Applicable,
3600,3600,38.59,Card,Success,2025-01-25 06:32:18
3601,3601,238.54,Card,Success,2025-01-25 06:43:54
3602,3602,56.67,Cash,Success,2025-01-25 06:57:06
3603,3603,250.03,UPI,Success,2025-01-25 07:40:30
3604,3604,278.78,UPI,Success,2025-01-25 07:28:54
3605,3605,93.97,UPI,Success,2025-01-25 07:22:30
3606,3606,136.69,Cash,Success,2025-01-25 07:33:12
3607,3607,97.21,Card,Success,2025-01-25 07:47:00
3608,3608,29.73,Card,Success,2025-01-25 07:46:42
3609,3609,232.56,UPI,Success,2025-01-25 08:17:30
3610,3610,49.69,Card,Success,2025-01-25 07:42:42
3611,3611,113.83,Card,Success,2025-01-25 08:10:24
3612,3612,109.97,UPI,Success,2025-01-25 08:21:48
3613,3613,87.36,Card,Success,2025-01-25 08:23:06
3614,3614,68.17,Card,Success,2025-01-25 08:08:42
3615,3615,0.0,Wallet,Not_Applicable,
3616,3616,0.0,UPI,Not_Applicable,
3617,3617,289.54,Wallet,Success,2025-01-25 08:37:42
3618,3618,110.65,Card,Success,2025-01-25 09:02:24
3619,3619,72.33,Cash,Success,2025-01-25 08:57:48
3620,3620,139.44,Wallet,Success,2025-01-25 08:51:24
3621,3621,121.09,Card,Success,2025-01-25 09:07:12
3622,3622,307.58,Cash,Success,2025-01-25 09:14:36
3623,3623,117.69,Card,Success,2025-01-25 09:15:30
3624,3624,193.62,Card,Success,2025-01-25 09:30:36
3625,3625,0.0,Card,Not_Applicable,
3626,3626,97.96,Wallet,Success,2025-01-25 09:07:24
3627,3627,0.0,Card,Not_Applicable,
3628,3628,204.25,Wallet,Success,2025-01-25 09:17:54
3629,3629,66.05,Wallet,Success,2025-01-25 09:17:18
3630,3630,286.32,UPI,Success,2025-01-25 09:35:00
3631,3631,0.0,UPI,Not_Applicable,
3632,3632,52.52,UPI,Success,2025-01-25 09:50:30
3633,3633,0.0,Card,Not_Applicable,
3634,3634,84.37,UPI,Success,2025-01-25 10:15:36
3635,3635,0.0,Wallet,Not_Applicable,
3636,3636,87.54,UPI,Success,2025-01-25 10:29:12
3637,3637,83.35,UPI,Success,2025-01-25 10:57:30
3638,3638,48.4,UPI,Success,2025-01-25 10:43:36
3639,3639,0.0,UPI,Not_Applicable,
3640,3640,126.12,Cash,Success,2025-01-25 11:31:24
3641,3641,0.0,Cash,Not_Applicable,
3642,3642,0.0,UPI,Not_Applicable,
